time_s,radius_m,radius_cm
7.038000000000000000e+04,1.210900000000000171e-02,1.210900000000000087e+00
7.044000000000000000e+04,1.210866666666666688e-02,1.210866666666666758e+00
7.050000000000000000e+04,1.210833333333333380e-02,1.210833333333333428e+00
7.056000000000000000e+04,1.210800000000000071e-02,1.210800000000000098e+00
7.062000000000000000e+04,1.210766666666666762e-02,1.210766666666666769e+00
7.068000000000000000e+04,1.210733333333333453e-02,1.210733333333333439e+00
7.074000000000000000e+04,1.210699999999999971e-02,1.210699999999999887e+00
7.080000000000000000e+04,1.210666666666666662e-02,1.210666666666666558e+00
7.086000000000000000e+04,1.210633333333333353e-02,1.210633333333333450e+00
7.092000000000000000e+04,1.210600000000000044e-02,1.210600000000000120e+00
7.098000000000000000e+04,1.210566666666666735e-02,1.210566666666666791e+00
7.104000000000000000e+04,1.210533333333333426e-02,1.210533333333333461e+00
7.110000000000000000e+04,1.210500000000000118e-02,1.210500000000000131e+00
7.116000000000000000e+04,1.210466666666666635e-02,1.210466666666666580e+00
7.122000000000000000e+04,1.210433333333333326e-02,1.210433333333333250e+00
7.128000000000000000e+04,1.210400000000000018e-02,1.210399999999999920e+00
7.134000000000000000e+04,1.210366666666666709e-02,1.210366666666666813e+00
7.140000000000000000e+04,1.210333333333333400e-02,1.210333333333333483e+00
7.146000000000000000e+04,1.210299999999999918e-02,1.210299999999999931e+00
7.152000000000000000e+04,1.210266666666666609e-02,1.210266666666666602e+00
7.158000000000000000e+04,1.210233333333333300e-02,1.210233333333333272e+00
7.164000000000000000e+04,1.210199999999999991e-02,1.210199999999999942e+00
7.170000000000000000e+04,1.210166666666666682e-02,1.210166666666666613e+00
7.176000000000000000e+04,1.210133333333333373e-02,1.210133333333333283e+00
7.182000000000000000e+04,1.210100000000000064e-02,1.210100000000000176e+00
7.188000000000000000e+04,1.210066666666666582e-02,1.210066666666666624e+00
7.194000000000000000e+04,1.210033333333333273e-02,1.210033333333333294e+00
7.200000000000000000e+04,1.209999999999999964e-02,1.209999999999999964e+00
7.206000000000000000e+04,1.209966666666666656e-02,1.209966666666666635e+00
7.212000000000000000e+04,1.209933333333333347e-02,1.209933333333333305e+00
7.218000000000000000e+04,1.209900000000000038e-02,1.209899999999999975e+00
7.224000000000000000e+04,1.209866666666666729e-02,1.209866666666666646e+00
7.230000000000000000e+04,1.209833333333333247e-02,1.209833333333333316e+00
7.236000000000000000e+04,1.209799999999999938e-02,1.209799999999999986e+00
7.242000000000000000e+04,1.209766666666666629e-02,1.209766666666666657e+00
7.248000000000000000e+04,1.209733333333333320e-02,1.209733333333333327e+00
7.254000000000000000e+04,1.209700000000000011e-02,1.209699999999999998e+00
7.260000000000000000e+04,1.209666666666666703e-02,1.209666666666666668e+00
7.266000000000000000e+04,1.209633333333333394e-02,1.209633333333333338e+00
7.272000000000000000e+04,1.209600000000000085e-02,1.209600000000000009e+00
7.278000000000000000e+04,1.209566666666666776e-02,1.209566666666666679e+00
7.284000000000000000e+04,1.209533333333333467e-02,1.209533333333333571e+00
7.290000000000000000e+04,1.209500000000000158e-02,1.209500000000000242e+00
7.296000000000000000e+04,1.209466666666666676e-02,1.209466666666666690e+00
7.302000000000000000e+04,1.209433333333333367e-02,1.209433333333333360e+00
7.308000000000000000e+04,1.209400000000000058e-02,1.209400000000000031e+00
7.314000000000000000e+04,1.209366666666666749e-02,1.209366666666666701e+00
7.320000000000000000e+04,1.209333333333333441e-02,1.209333333333333371e+00
7.326000000000000000e+04,1.209300000000000132e-02,1.209300000000000042e+00
7.332000000000000000e+04,1.209266666666666823e-02,1.209266666666666712e+00
7.338000000000000000e+04,1.209233333333333514e-02,1.209233333333333604e+00
7.344000000000000000e+04,1.209200000000000205e-02,1.209200000000000275e+00
7.350000000000000000e+04,1.209166666666666723e-02,1.209166666666666723e+00
7.356000000000000000e+04,1.209133333333333414e-02,1.209133333333333393e+00
7.362000000000000000e+04,1.209100000000000105e-02,1.209100000000000064e+00
7.368000000000000000e+04,1.209066666666666796e-02,1.209066666666666734e+00
7.374000000000000000e+04,1.209033333333333488e-02,1.209033333333333404e+00
7.380000000000000000e+04,1.209000000000000179e-02,1.209000000000000075e+00
7.386000000000000000e+04,1.208966666666666870e-02,1.208966666666666967e+00
7.392000000000000000e+04,1.208933333333333561e-02,1.208933333333333637e+00
7.398000000000000000e+04,1.208900000000000252e-02,1.208900000000000308e+00
7.404000000000000000e+04,1.208866666666666770e-02,1.208866666666666756e+00
7.410000000000000000e+04,1.208833333333333461e-02,1.208833333333333426e+00
7.416000000000000000e+04,1.208800000000000152e-02,1.208800000000000097e+00
7.422000000000000000e+04,1.208766666666666843e-02,1.208766666666666767e+00
7.428000000000000000e+04,1.208733333333333534e-02,1.208733333333333437e+00
7.434000000000000000e+04,1.208700000000000052e-02,1.208700000000000108e+00
7.440000000000000000e+04,1.208666666666666743e-02,1.208666666666666778e+00
7.446000000000000000e+04,1.208633333333333434e-02,1.208633333333333448e+00
7.452000000000000000e+04,1.208600000000000126e-02,1.208600000000000119e+00
7.458000000000000000e+04,1.208566666666666817e-02,1.208566666666666789e+00
7.464000000000000000e+04,1.208533333333333508e-02,1.208533333333333459e+00
7.470000000000000000e+04,1.208500000000000199e-02,1.208500000000000130e+00
7.476000000000000000e+04,1.208466666666666717e-02,1.208466666666666800e+00
7.482000000000000000e+04,1.208433333333333408e-02,1.208433333333333470e+00
7.488000000000000000e+04,1.208400000000000099e-02,1.208400000000000141e+00
7.494000000000000000e+04,1.208366666666666790e-02,1.208366666666666811e+00
7.500000000000000000e+04,1.208333333333333481e-02,1.208333333333333481e+00
7.506000000000000000e+04,1.208299999999999999e-02,1.208299999999999930e+00
7.512000000000000000e+04,1.208266666666666690e-02,1.208266666666666600e+00
7.518000000000000000e+04,1.208233333333333381e-02,1.208233333333333270e+00
7.524000000000000000e+04,1.208200000000000073e-02,1.208200000000000163e+00
7.530000000000000000e+04,1.208166666666666764e-02,1.208166666666666833e+00
7.536000000000000000e+04,1.208133333333333455e-02,1.208133333333333503e+00
7.542000000000000000e+04,1.208100000000000146e-02,1.208100000000000174e+00
7.548000000000000000e+04,1.208066666666666664e-02,1.208066666666666622e+00
7.554000000000000000e+04,1.208033333333333355e-02,1.208033333333333292e+00
7.560000000000000000e+04,1.208000000000000046e-02,1.207999999999999963e+00
7.566000000000000000e+04,1.207966666666666737e-02,1.207966666666666633e+00
7.572000000000000000e+04,1.207933333333333428e-02,1.207933333333333525e+00
7.578000000000000000e+04,1.207900000000000119e-02,1.207900000000000196e+00
7.584000000000000000e+04,1.207866666666666637e-02,1.207866666666666644e+00
7.590000000000000000e+04,1.207833333333333328e-02,1.207833333333333314e+00
7.596000000000000000e+04,1.207800000000000019e-02,1.207799999999999985e+00
7.602000000000000000e+04,1.207766666666666711e-02,1.207766666666666655e+00
7.608000000000000000e+04,1.207733333333333402e-02,1.207733333333333325e+00
7.614000000000000000e+04,1.207700000000000093e-02,1.207699999999999996e+00
7.620000000000000000e+04,1.207666666666666784e-02,1.207666666666666888e+00
7.626000000000000000e+04,1.207633333333333475e-02,1.207633333333333558e+00
7.632000000000000000e+04,1.207599999999999993e-02,1.207600000000000007e+00
7.638000000000000000e+04,1.207566666666666684e-02,1.207566666666666677e+00
7.644000000000000000e+04,1.207533333333333375e-02,1.207533333333333347e+00
7.650000000000000000e+04,1.207500000000000066e-02,1.207500000000000018e+00
7.656000000000000000e+04,1.207466666666666757e-02,1.207466666666666688e+00
7.662000000000000000e+04,1.207433333333333449e-02,1.207433333333333358e+00
7.668000000000000000e+04,1.207400000000000140e-02,1.207400000000000251e+00
7.674000000000000000e+04,1.207366666666666657e-02,1.207366666666666699e+00
7.680000000000000000e+04,1.207333333333333349e-02,1.207333333333333369e+00
7.686000000000000000e+04,1.207300000000000040e-02,1.207300000000000040e+00
7.692000000000000000e+04,1.207266666666666731e-02,1.207266666666666710e+00
7.698000000000000000e+04,1.207233333333333422e-02,1.207233333333333380e+00
7.704000000000000000e+04,1.207200000000000113e-02,1.207200000000000051e+00
7.710000000000000000e+04,1.207166666666666804e-02,1.207166666666666721e+00
7.716000000000000000e+04,1.207133333333333496e-02,1.207133333333333391e+00
7.722000000000000000e+04,1.207100000000000013e-02,1.207100000000000062e+00
7.728000000000000000e+04,1.207066666666666704e-02,1.207066666666666732e+00
7.734000000000000000e+04,1.207033333333333396e-02,1.207033333333333402e+00
7.740000000000000000e+04,1.207000000000000087e-02,1.207000000000000073e+00
7.746000000000000000e+04,1.206966666666666778e-02,1.206966666666666743e+00
7.752000000000000000e+04,1.206933333333333469e-02,1.206933333333333414e+00
7.758000000000000000e+04,1.206899999999999987e-02,1.206900000000000084e+00
7.764000000000000000e+04,1.206866666666666678e-02,1.206866666666666754e+00
7.770000000000000000e+04,1.206833333333333369e-02,1.206833333333333425e+00
7.776000000000000000e+04,1.206800000000000060e-02,1.206800000000000095e+00
7.782000000000000000e+04,1.206766666666666751e-02,1.206766666666666765e+00
7.788000000000000000e+04,1.206733333333333442e-02,1.206733333333333436e+00
7.794000000000000000e+04,1.206700000000000134e-02,1.206700000000000106e+00
7.800000000000000000e+04,1.206666666666666651e-02,1.206666666666666554e+00
7.806000000000000000e+04,1.206633333333333342e-02,1.206633333333333447e+00
7.812000000000000000e+04,1.206600000000000034e-02,1.206600000000000117e+00
7.818000000000000000e+04,1.206566666666666725e-02,1.206566666666666787e+00
7.824000000000000000e+04,1.206533333333333416e-02,1.206533333333333458e+00
7.830000000000000000e+04,1.206499999999999934e-02,1.206499999999999906e+00
7.836000000000000000e+04,1.206466666666666625e-02,1.206466666666666576e+00
7.842000000000000000e+04,1.206433333333333316e-02,1.206433333333333247e+00
7.848000000000000000e+04,1.206400000000000007e-02,1.206399999999999917e+00
7.854000000000000000e+04,1.206366666666666698e-02,1.206366666666666809e+00
7.860000000000000000e+04,1.206333333333333389e-02,1.206333333333333480e+00
7.866000000000000000e+04,1.206300000000000081e-02,1.206300000000000150e+00
7.872000000000000000e+04,1.206266666666666598e-02,1.206266666666666598e+00
7.878000000000000000e+04,1.206233333333333289e-02,1.206233333333333269e+00
7.884000000000000000e+04,1.206199999999999981e-02,1.206199999999999939e+00
7.890000000000000000e+04,1.206166666666666672e-02,1.206166666666666609e+00
7.896000000000000000e+04,1.206133333333333363e-02,1.206133333333333280e+00
7.902000000000000000e+04,1.206099999999999881e-02,1.206099999999999950e+00
7.908000000000000000e+04,1.206066666666666572e-02,1.206066666666666620e+00
7.914000000000000000e+04,1.206033333333333263e-02,1.206033333333333291e+00
7.920000000000000000e+04,1.205999999999999954e-02,1.205999999999999961e+00
7.926000000000000000e+04,1.205999999999999954e-02,1.205999999999999961e+00
7.932000000000000000e+04,1.205999999999999954e-02,1.205999999999999961e+00
7.938000000000000000e+04,1.205999999999999954e-02,1.205999999999999961e+00
7.944000000000000000e+04,1.205999999999999954e-02,1.205999999999999961e+00
7.950000000000000000e+04,1.205999999999999954e-02,1.205999999999999961e+00
7.956000000000000000e+04,1.205999999999999954e-02,1.205999999999999961e+00
7.962000000000000000e+04,1.205999999999999954e-02,1.205999999999999961e+00
7.968000000000000000e+04,1.205999999999999954e-02,1.205999999999999961e+00
7.974000000000000000e+04,1.205999999999999954e-02,1.205999999999999961e+00
7.980000000000000000e+04,1.205999999999999954e-02,1.205999999999999961e+00
7.986000000000000000e+04,1.205999999999999954e-02,1.205999999999999961e+00
7.992000000000000000e+04,1.205999999999999954e-02,1.205999999999999961e+00
7.998000000000000000e+04,1.205999999999999954e-02,1.205999999999999961e+00
8.004000000000000000e+04,1.205999999999999954e-02,1.205999999999999961e+00
8.010000000000000000e+04,1.205999999999999954e-02,1.205999999999999961e+00
8.016000000000000000e+04,1.205999999999999954e-02,1.205999999999999961e+00
8.022000000000000000e+04,1.205999999999999954e-02,1.205999999999999961e+00
8.028000000000000000e+04,1.205999999999999954e-02,1.205999999999999961e+00
8.034000000000000000e+04,1.205999999999999954e-02,1.205999999999999961e+00
8.040000000000000000e+04,1.205999999999999954e-02,1.205999999999999961e+00
8.046000000000000000e+04,1.205999999999999954e-02,1.205999999999999961e+00
8.052000000000000000e+04,1.205999999999999954e-02,1.205999999999999961e+00
8.058000000000000000e+04,1.205999999999999954e-02,1.205999999999999961e+00
8.064000000000000000e+04,1.205999999999999954e-02,1.205999999999999961e+00
8.070000000000000000e+04,1.205999999999999954e-02,1.205999999999999961e+00
8.076000000000000000e+04,1.205999999999999954e-02,1.205999999999999961e+00
8.082000000000000000e+04,1.205999999999999954e-02,1.205999999999999961e+00
8.088000000000000000e+04,1.205999999999999954e-02,1.205999999999999961e+00
8.094000000000000000e+04,1.205999999999999954e-02,1.205999999999999961e+00
8.100000000000000000e+04,1.205999999999999954e-02,1.205999999999999961e+00
8.106000000000000000e+04,1.205966666666666645e-02,1.205966666666666631e+00
8.112000000000000000e+04,1.205933333333333336e-02,1.205933333333333302e+00
8.118000000000000000e+04,1.205900000000000027e-02,1.205899999999999972e+00
8.124000000000000000e+04,1.205866666666666719e-02,1.205866666666666642e+00
8.130000000000000000e+04,1.205833333333333410e-02,1.205833333333333313e+00
8.136000000000000000e+04,1.205799999999999927e-02,1.205799999999999983e+00
8.142000000000000000e+04,1.205766666666666619e-02,1.205766666666666653e+00
8.148000000000000000e+04,1.205733333333333310e-02,1.205733333333333324e+00
8.154000000000000000e+04,1.205700000000000001e-02,1.205699999999999994e+00
8.160000000000000000e+04,1.205666666666666692e-02,1.205666666666666664e+00
8.166000000000000000e+04,1.205633333333333383e-02,1.205633333333333335e+00
8.172000000000000000e+04,1.205600000000000074e-02,1.205600000000000005e+00
8.178000000000000000e+04,1.205566666666666766e-02,1.205566666666666675e+00
8.184000000000000000e+04,1.205533333333333457e-02,1.205533333333333346e+00
8.190000000000000000e+04,1.205499999999999974e-02,1.205500000000000016e+00
8.196000000000000000e+04,1.205466666666666666e-02,1.205466666666666686e+00
8.202000000000000000e+04,1.205433333333333357e-02,1.205433333333333357e+00
8.208000000000000000e+04,1.205400000000000048e-02,1.205400000000000027e+00
8.214000000000000000e+04,1.205366666666666739e-02,1.205366666666666697e+00
8.220000000000000000e+04,1.205333333333333430e-02,1.205333333333333368e+00
8.226000000000000000e+04,1.205300000000000121e-02,1.205300000000000038e+00
8.232000000000000000e+04,1.205266666666666812e-02,1.205266666666666708e+00
8.238000000000000000e+04,1.205233333333333504e-02,1.205233333333333601e+00
8.244000000000000000e+04,1.205200000000000195e-02,1.205200000000000271e+00
8.250000000000000000e+04,1.205166666666666886e-02,1.205166666666666941e+00
8.256000000000000000e+04,1.205133333333333404e-02,1.205133333333333390e+00
8.262000000000000000e+04,1.205100000000000095e-02,1.205100000000000060e+00
8.268000000000000000e+04,1.205066666666666786e-02,1.205066666666666730e+00
8.274000000000000000e+04,1.205033333333333477e-02,1.205033333333333401e+00
8.280000000000000000e+04,1.205000000000000168e-02,1.205000000000000071e+00
8.286000000000000000e+04,1.205000000000000168e-02,1.205000000000000071e+00
8.292000000000000000e+04,1.205000000000000168e-02,1.205000000000000071e+00
8.298000000000000000e+04,1.205000000000000168e-02,1.205000000000000071e+00
8.304000000000000000e+04,1.205000000000000168e-02,1.205000000000000071e+00
